Istasyon_No,İl,Istasyon_Adi,datetime,ORTALAMA_SICAKLIK_°C,t2m_min,t2m_avg,t2m_max
17926,Antalya,Korkuteli,1994-03-01,6.7,0.006389987,5.7539673,11.39963
17926,Antalya,Korkuteli,1994-04-01,12.6,5.425934,12.004913,17.97054
17926,Antalya,Korkuteli,1994-05-01,16.7,8.756304,15.801849,21.61
17926,Antalya,Korkuteli,1994-06-01,20.7,12.29317,19.842987,26.135668
17926,Antalya,Korkuteli,1994-07-01,23.6,16.146416,23.51947,29.603212
17926,Antalya,Korkuteli,1994-08-01,24.0,15.868025,23.60556,30.079468
17926,Antalya,Korkuteli,1994-09-01,21.6,14.766787,21.997864,28.707201
17926,Antalya,Korkuteli,1994-10-01,15.2,9.829955,15.133942,20.52852
17926,Antalya,Korkuteli,1994-11-01,7.1,1.4093893,5.532257,10.436155
17926,Antalya,Korkuteli,1994-12-01,2.4,-2.613925,1.2394714,5.765636
17926,Antalya,Korkuteli,1995-01-01,3.4,-1.1292015,2.501831,6.844682
17926,Antalya,Korkuteli,1995-02-01,5.1,-1.4756622,4.137665,9.956757
17926,Antalya,Korkuteli,1995-03-01,6.0,-0.7721272,4.8352356,10.435881
17926,Antalya,Korkuteli,1995-04-01,9.3,1.8755677,8.368744,14.038946
17926,Antalya,Korkuteli,1995-05-01,15.5,7.8515654,15.286346,21.289469
17926,Antalya,Korkuteli,1995-06-01,21.9,13.085341,21.136902,27.77097
17926,Antalya,Korkuteli,1995-07-01,22.6,14.762714,21.92929,27.854362
17926,Antalya,Korkuteli,1995-08-01,23.6,15.540641,23.053558,29.581398
17926,Antalya,Korkuteli,1995-09-01,19.8,11.770253,19.07016,26.030605
17926,Antalya,Korkuteli,1995-10-01,13.0,5.954829,12.308624,18.329271
17926,Antalya,Korkuteli,1995-11-01,5.0,-0.009936524,4.3781433,9.476031
17926,Antalya,Korkuteli,1995-12-01,4.6,0.05431538,3.6641846,8.140998
17926,Antalya,Korkuteli,1996-01-01,1.6,-3.3098617,0.8203125,5.358504
17926,Antalya,Korkuteli,1996-02-01,4.7,-0.7612368,3.4415588,8.144667
17926,Antalya,Korkuteli,1996-03-01,5.0,-0.59243184,4.0469666,9.098967
17926,Antalya,Korkuteli,1996-04-01,8.7,1.965151,8.14679,13.713662
17926,Antalya,Korkuteli,1996-05-01,17.4,9.361166,16.46286,22.57742
17926,Antalya,Korkuteli,1996-06-01,21.3,12.824217,20.746124,26.832623
17926,Antalya,Korkuteli,1996-07-01,24.8,16.457169,24.378906,31.07994
17926,Antalya,Korkuteli,1996-08-01,23.6,15.999885,23.319794,29.52211
17926,Antalya,Korkuteli,1996-09-01,18.7,10.42713,17.134277,23.757046
17926,Antalya,Korkuteli,1996-10-01,11.9,5.461901,11.187653,16.996634
17926,Antalya,Korkuteli,1996-11-01,9.5,2.6542542,8.932343,15.0652075
17926,Antalya,Korkuteli,1996-12-01,6.3,1.7061601,5.286438,9.587137
17926,Antalya,Korkuteli,1997-01-01,4.3,-1.37266,3.1510315,8.937621
17926,Antalya,Korkuteli,1997-02-01,2.4,-3.427027,1.5584412,6.869728
17926,Antalya,Korkuteli,1997-03-01,4.3,-2.1253958,3.10141,8.582759
17926,Antalya,Korkuteli,1997-04-01,6.7,1.0594381,6.1177673,11.155272
17926,Antalya,Korkuteli,1997-05-01,17.2,8.960169,16.428009,22.367727
17926,Antalya,Korkuteli,1997-06-01,20.6,11.843903,19.392853,25.41428
17926,Antalya,Korkuteli,1997-07-01,24.5,14.636131,22.734467,29.41928
17926,Antalya,Korkuteli,1997-08-01,21.1,13.802595,20.493927,26.364773
17926,Antalya,Korkuteli,1997-09-01,18.3,10.054034,17.338348,23.764776
17926,Antalya,Korkuteli,1997-10-01,13.1,7.1185527,12.2777405,17.4608
17926,Antalya,Korkuteli,1997-11-01,8.9,2.776601,8.17276,13.765566
17926,Antalya,Korkuteli,1997-12-01,5.0,0.79410774,4.1426086,8.2654
17926,Antalya,Korkuteli,1998-01-01,3.4,-2.4424467,2.0554504,7.2774334
17926,Antalya,Korkuteli,1998-02-01,5.1,-2.0306866,3.6184998,9.38368
17926,Antalya,Korkuteli,1998-03-01,4.2,-2.3847785,3.0610352,8.326064
17926,Antalya,Korkuteli,1998-04-01,12.0,4.9637513,11.553375,17.349558
17926,Antalya,Korkuteli,1998-05-01,14.9,8.39648,14.470154,19.505013
17926,Antalya,Korkuteli,1998-06-01,20.9,12.676959,20.205597,25.879173
17926,Antalya,Korkuteli,1998-07-01,25.2,16.174713,24.533539,31.109827
17926,Antalya,Korkuteli,1998-08-01,25.6,17.796272,25.360992,31.83951
17926,Antalya,Korkuteli,1998-09-01,19.6,12.26765,18.67871,24.691355
17926,Antalya,Korkuteli,1998-10-01,14.9,7.483622,13.948517,20.53256
17926,Antalya,Korkuteli,1998-11-01,10.1,4.505898,9.201263,14.391892
17926,Antalya,Korkuteli,1998-12-01,4.4,-0.69083625,3.3213806,7.6827855
17926,Antalya,Korkuteli,1999-01-01,3.9,-1.1963649,2.9411926,7.5721426
17926,Antalya,Korkuteli,1999-02-01,4.0,-2.2746735,2.1764832,6.929273
17926,Antalya,Korkuteli,1999-03-01,7.2,0.1857546,5.8139343,11.560117
17926,Antalya,Korkuteli,1999-04-01,11.4,3.5796366,10.503693,16.634315
17926,Antalya,Korkuteli,1999-05-01,18.2,9.778536,17.440918,23.901686
17926,Antalya,Korkuteli,1999-06-01,20.6,12.129539,19.891602,26.106142
17926,Antalya,Korkuteli,1999-07-01,24.1,16.574192,24.09433,30.134392
17926,Antalya,Korkuteli,1999-08-01,24.0,16.054855,22.947052,29.258463
17926,Antalya,Korkuteli,1999-09-01,19.5,11.381387,18.929138,25.415453
17926,Antalya,Korkuteli,1999-10-01,15.3,7.8445797,14.104279,20.742176
17926,Antalya,Korkuteli,1999-11-01,8.4,2.256476,7.823944,13.998126
17926,Antalya,Korkuteli,1999-12-01,5.7,0.6429906,5.231659,10.741096
17926,Antalya,Korkuteli,2000-01-01,-0.2,-4.9658184,-1.2223816,3.4152114
17926,Antalya,Korkuteli,2000-02-01,2.6,-3.0748565,1.4710999,6.4872384
17926,Antalya,Korkuteli,2000-03-01,5.3,-2.943197,3.7601318,10.09106
17926,Antalya,Korkuteli,2000-04-01,11.2,4.8643537,10.283112,15.634503
17926,Antalya,Korkuteli,2000-05-01,15.5,7.316559,14.357269,19.945827
17926,Antalya,Korkuteli,2000-06-01,21.0,12.070352,19.811096,25.797255
17926,Antalya,Korkuteli,2000-07-01,25.6,16.538042,24.96518,31.78394
17926,Antalya,Korkuteli,2000-08-01,23.5,15.658576,22.746918,28.961847
17926,Antalya,Korkuteli,2000-09-01,19.7,11.185846,18.478882,25.162523
17926,Antalya,Korkuteli,2000-10-01,12.9,5.694583,11.92691,17.890015
17926,Antalya,Korkuteli,2000-11-01,9.4,2.3289042,8.769043,15.456728
17926,Antalya,Korkuteli,2000-12-01,4.1,-1.174343,2.7916565,8.135863
17926,Antalya,Korkuteli,2001-01-01,4.2,-0.5234503,3.712799,8.509123
17926,Antalya,Korkuteli,2001-02-01,4.1,-1.4582988,3.1326904,8.48751
17926,Antalya,Korkuteli,2001-03-01,11.0,2.9556167,9.902008,16.506989
17926,Antalya,Korkuteli,2001-04-01,11.0,4.049648,10.084686,15.66061
17926,Antalya,Korkuteli,2001-05-01,16.3,8.006343,14.86557,20.697159
17926,Antalya,Korkuteli,2001-06-01,21.6,12.908404,21.059143,27.647947
17926,Antalya,Korkuteli,2001-07-01,25.2,16.271582,24.529633,31.365963
17926,Antalya,Korkuteli,2001-08-01,24.2,16.528427,23.598541,29.957216
17926,Antalya,Korkuteli,2001-09-01,20.3,11.455394,18.898712,25.75821
17926,Antalya,Korkuteli,2001-10-01,14.2,7.1405177,13.670624,19.911215
17926,Antalya,Korkuteli,2001-11-01,7.3,1.6150838,5.9667664,10.700055
17926,Antalya,Korkuteli,2001-12-01,3.4,-2.6428459,0.8416443,4.3692617
17926,Antalya,Korkuteli,2002-01-01,1.1,-5.165408,-0.9467468,4.21882
17926,Antalya,Korkuteli,2002-02-01,5.9,-1.0787746,4.736908,10.8284
17926,Antalya,Korkuteli,2002-03-01,8.4,1.0626447,7.074341,12.858283
17926,Antalya,Korkuteli,2002-04-01,10.2,2.8923564,8.860016,14.2587385
17926,Antalya,Korkuteli,2002-05-01,15.4,7.58079,14.722046,20.490412
17926,Antalya,Korkuteli,2002-06-01,20.4,12.317144,20.031403,25.806036
17926,Antalya,Korkuteli,2002-07-01,23.3,15.299146,22.800934,28.954397
17926,Antalya,Korkuteli,2002-08-01,22.9,14.35574,21.872345,28.189173
17926,Antalya,Korkuteli,2002-09-01,17.4,9.675918,16.455902,22.557232
17926,Antalya,Korkuteli,2002-10-01,14.0,6.1264205,12.5563965,19.03453
17926,Antalya,Korkuteli,2002-11-01,9.2,2.1659403,8.0961,14.77927
17926,Antalya,Korkuteli,2002-12-01,2.5,-3.2660995,0.4635315,4.6150837
17926,Antalya,Korkuteli,2003-01-01,5.6,-0.5266074,3.3544006,7.893904
17926,Antalya,Korkuteli,2003-02-01,0.8,-4.048484,-0.52230835,3.6658456
17926,Antalya,Korkuteli,2003-03-01,4.4,-3.2542007,2.4265747,7.9220433
17926,Antalya,Korkuteli,2003-04-01,9.6,2.8010886,8.680115,14.18102
17926,Antalya,Korkuteli,2003-05-01,16.6,9.430549,16.670258,22.249113
17926,Antalya,Korkuteli,2003-06-01,20.4,12.464255,20.166534,25.95619
17926,Antalya,Korkuteli,2003-07-01,23.6,14.854676,23.00943,29.361961
17926,Antalya,Korkuteli,2003-08-01,23.6,15.575868,23.443573,29.774063
17926,Antalya,Korkuteli,2003-09-01,18.4,10.302293,17.58432,24.349134
17926,Antalya,Korkuteli,2003-10-01,15.1,7.2306767,13.903229,20.540941
17926,Antalya,Korkuteli,2003-11-01,8.4,2.0378885,7.6459656,13.817015
17926,Antalya,Korkuteli,2003-12-01,4.0,-2.153713,2.127777,7.163593
17926,Antalya,Korkuteli,2004-01-01,1.0,-5.2975345,-1.2681885,2.6337152
17926,Antalya,Korkuteli,2004-02-01,3.3,-4.4672494,0.4255066,5.0938783
17926,Antalya,Korkuteli,2004-03-01,7.7,-0.044131372,6.5759583,12.596525
17926,Antalya,Korkuteli,2004-04-01,10.5,3.4551818,9.819794,15.562229
17926,Antalya,Korkuteli,2004-05-01,15.0,7.1063066,14.272064,20.189276
17926,Antalya,Korkuteli,2004-06-01,20.0,11.823964,19.526062,25.405548
17926,Antalya,Korkuteli,2004-07-01,23.3,14.960507,23.133331,29.620586
17926,Antalya,Korkuteli,2004-08-01,22.7,14.350668,21.974518,28.568884
17926,Antalya,Korkuteli,2004-09-01,19.3,11.346434,19.128632,25.852016
17926,Antalya,Korkuteli,2004-10-01,14.7,7.8463044,14.528168,20.873169
17926,Antalya,Korkuteli,2004-11-01,7.6,2.6739411,7.28537,12.250991
17926,Antalya,Korkuteli,2004-12-01,4.0,-1.7277448,2.633545,8.01762
17926,Antalya,Korkuteli,2005-01-01,2.4,-2.032204,1.6439514,6.048311
17926,Antalya,Korkuteli,2005-02-01,2.4,-3.5365677,0.8059082,5.3965235
17926,Antalya,Korkuteli,2005-03-01,6.9,-0.12655836,5.993561,11.788679
17926,Antalya,Korkuteli,2005-04-01,10.7,3.296116,10.002472,15.767796
17926,Antalya,Korkuteli,2005-05-01,15.8,8.178926,15.133636,21.010124
17926,Antalya,Korkuteli,2005-06-01,19.7,11.860675,19.459991,25.421906
17926,Antalya,Korkuteli,2005-07-01,24.9,15.5290165,23.364197,29.720322
17926,Antalya,Korkuteli,2005-08-01,24.0,16.043262,23.417725,29.702003
17926,Antalya,Korkuteli,2005-09-01,18.7,10.699835,17.95993,24.2767
17926,Antalya,Korkuteli,2005-10-01,11.7,4.69022,11.037262,17.020496
17926,Antalya,Korkuteli,2005-11-01,5.5,0.21898396,5.266083,10.82202
17926,Antalya,Korkuteli,2005-12-01,4.0,-0.8401716,3.8197937,9.060518
17926,Antalya,Korkuteli,2006-01-01,1.5,-2.718878,0.9427185,5.4616966
17926,Antalya,Korkuteli,2006-02-01,3.1,-2.4286182,2.3266296,7.3906207
17926,Antalya,Korkuteli,2006-03-01,6.5,-0.00054045644,5.552582,11.25498
17926,Antalya,Korkuteli,2006-04-01,11.6,4.40436,10.757721,16.420383
17926,Antalya,Korkuteli,2006-05-01,15.8,7.328616,14.839844,20.66528
17926,Antalya,Korkuteli,2006-06-01,21.4,12.152676,19.93515,26.15056
17926,Antalya,Korkuteli,2006-07-01,23.5,15.845895,23.062286,28.780262
17926,Antalya,Korkuteli,2006-08-01,25.6,16.631721,24.616241,31.73964
17926,Antalya,Korkuteli,2006-09-01,19.6,11.975641,18.76767,24.87438
17926,Antalya,Korkuteli,2006-10-01,14.1,7.732795,12.828217,18.003359
17926,Antalya,Korkuteli,2006-11-01,7.0,0.54274696,5.647644,11.580206
17926,Antalya,Korkuteli,2006-12-01,3.8,-2.3216918,2.0651245,8.062952
17926,Antalya,Korkuteli,2007-01-01,3.1,-3.5062501,1.1753845,7.0267324
17926,Antalya,Korkuteli,2007-02-01,4.2,-3.5916278,2.1105042,7.514557
17926,Antalya,Korkuteli,2007-03-01,7.3,-0.024781259,6.0056458,11.819803
17926,Antalya,Korkuteli,2007-04-01,10.2,2.193862,8.959686,14.577439
17926,Antalya,Korkuteli,2007-05-01,17.1,10.0606365,16.298553,21.668446
17926,Antalya,Korkuteli,2007-06-01,22.7,12.942088,20.978058,27.163002
17926,Antalya,Korkuteli,2007-07-01,25.8,16.753107,25.121063,31.892818
17926,Antalya,Korkuteli,2007-08-01,25.1,16.990208,24.339844,30.799454
17926,Antalya,Korkuteli,2007-09-01,20.4,11.387685,19.381958,26.595385
17926,Antalya,Korkuteli,2007-10-01,14.8,7.7478685,13.953735,20.084255
17926,Antalya,Korkuteli,2007-11-01,7.5,2.3473449,7.1458435,12.708282
17926,Antalya,Korkuteli,2007-12-01,4.0,-1.6157345,2.4916992,7.870734
17926,Antalya,Korkuteli,2008-01-01,1.5,-4.2269907,0.10189819,5.7641788
17926,Antalya,Korkuteli,2008-02-01,2.9,-3.7258763,1.5351868,7.2751646
17926,Antalya,Korkuteli,2008-03-01,8.9,1.856401,7.5717163,13.531521
17926,Antalya,Korkuteli,2008-04-01,12.6,4.7869363,11.423065,17.74452
17926,Antalya,Korkuteli,2008-05-01,16.1,6.764848,14.713104,20.950443
17926,Antalya,Korkuteli,2008-06-01,22.7,13.49435,21.528046,27.828472
17926,Antalya,Korkuteli,2008-07-01,25.1,16.522953,24.53244,31.18389
17926,Antalya,Korkuteli,2008-08-01,26.1,17.89589,25.312164,31.616821
17926,Antalya,Korkuteli,2008-09-01,20.0,12.310699,18.684235,24.992096
17926,Antalya,Korkuteli,2008-10-01,13.6,6.227597,12.508942,18.549454
17926,Antalya,Korkuteli,2008-11-01,10.0,3.2258606,8.846283,14.6711
17926,Antalya,Korkuteli,2008-12-01,4.6,-0.6659979,3.5203247,8.501869
17926,Antalya,Korkuteli,2009-01-01,3.8,-1.3829887,2.5816956,7.457042
17926,Antalya,Korkuteli,2009-02-01,4.0,-2.2542355,1.9515076,6.5785303
17926,Antalya,Korkuteli,2009-03-01,6.4,-1.546116,4.089447,9.613016
17926,Antalya,Korkuteli,2009-04-01,11.7,3.958014,10.066406,15.529466
17926,Antalya,Korkuteli,2009-05-01,15.4,7.2536416,14.210297,19.459343
17926,Antalya,Korkuteli,2009-06-01,21.5,12.977431,20.848846,26.926537
17926,Antalya,Korkuteli,2009-08-01,23.9,16.376736,23.665985,29.743822
17926,Antalya,Korkuteli,2009-09-01,18.5,11.193398,17.682526,23.581598
17926,Antalya,Korkuteli,2009-10-01,15.4,8.173603,14.498566,20.400284
17926,Antalya,Korkuteli,2009-11-01,8.6,1.5395732,6.8467712,13.066893
17926,Antalya,Korkuteli,2009-12-01,6.3,0.62671393,4.820862,9.328829
17926,Antalya,Korkuteli,2010-01-01,4.4,-0.7320527,2.8660278,7.099628
17926,Antalya,Korkuteli,2010-02-01,5.9,-0.50834435,3.8907776,8.47743
17926,Antalya,Korkuteli,2010-03-01,9.3,1.3665446,7.8160095,13.993372
17926,Antalya,Korkuteli,2010-04-01,11.9,4.235594,10.973541,16.841501
17926,Antalya,Korkuteli,2010-05-01,17.4,8.681336,16.258606,22.506437
17926,Antalya,Korkuteli,2010-06-01,19.6,12.0507145,18.720917,24.278929
17926,Antalya,Korkuteli,2010-07-01,24.6,16.075026,23.741852,30.036972
17926,Antalya,Korkuteli,2010-08-01,27.0,18.381218,26.091461,32.87617
17926,Antalya,Korkuteli,2010-09-01,20.9,13.2388735,20.067474,26.616657
17926,Antalya,Korkuteli,2010-10-01,13.6,6.8982434,12.589691,18.34402
17926,Antalya,Korkuteli,2010-11-01,11.0,4.98469,10.680939,16.880556
17926,Antalya,Korkuteli,2010-12-01,6.3,1.2787564,5.575775,10.689378
17926,Antalya,Korkuteli,2011-01-01,3.5,-2.2709439,1.9188843,7.029048
17926,Antalya,Korkuteli,2011-02-01,4.7,-1.3504039,3.1842346,8.52162
17926,Antalya,Korkuteli,2011-03-01,7.5,-0.520304,5.8885193,11.60844
17926,Antalya,Korkuteli,2011-04-01,10.3,3.3107238,8.9646,14.325332
17926,Antalya,Korkuteli,2011-05-01,14.2,6.9885597,13.122528,18.256895
17926,Antalya,Korkuteli,2011-06-01,19.9,11.013865,18.411438,24.246286
17926,Antalya,Korkuteli,2011-07-01,24.7,15.928383,24.045898,30.588116
17926,Antalya,Korkuteli,2011-08-01,24.2,16.420696,23.95523,30.087698
17926,Antalya,Korkuteli,2011-09-01,20.3,13.318503,20.47757,26.53976
17926,Antalya,Korkuteli,2011-10-01,12.3,5.143479,11.168823,17.015999
17926,Antalya,Korkuteli,2011-11-01,6.1,-1.2676473,4.2953186,10.893577
17926,Antalya,Korkuteli,2011-12-01,4.0,-1.8985103,2.5474548,8.265613
17926,Antalya,Korkuteli,2012-01-01,1.4,-4.8088784,-1.0694275,3.121386
17926,Antalya,Korkuteli,2012-02-01,2.2,-4.5598936,-0.04977417,4.496011
17926,Antalya,Korkuteli,2012-03-01,5.9,-1.8008019,4.3227234,10.056281
17926,Antalya,Korkuteli,2012-04-01,11.8,4.8451233,11.050079,16.883518
17926,Antalya,Korkuteli,2012-05-01,14.9,7.4925447,13.91394,19.44434
17926,Antalya,Korkuteli,2012-06-01,22.7,14.33338,22.174225,28.08806
17926,Antalya,Korkuteli,2012-07-01,26.1,17.88039,25.667725,32.106514
17926,Antalya,Korkuteli,2012-08-01,24.3,15.915467,23.431335,29.675564
17926,Antalya,Korkuteli,2012-09-01,21.4,13.100511,20.643768,27.38675
17926,Antalya,Korkuteli,2012-10-01,15.8,8.947253,14.488007,20.11675
17926,Antalya,Korkuteli,2012-11-01,10.4,4.1746397,9.11972,14.494318
17926,Antalya,Korkuteli,2012-12-01,5.7,0.38351932,3.9309998,8.409521
17926,Antalya,Korkuteli,2013-01-01,3.8,-1.2322023,2.2372131,6.37757
17926,Antalya,Korkuteli,2013-02-01,5.7,-0.86127144,3.8354797,9.167189
17926,Antalya,Korkuteli,2013-03-01,7.9,0.8001699,6.3258667,11.95542
17926,Antalya,Korkuteli,2013-04-01,12.4,4.99081,11.2453,16.666193
17926,Antalya,Korkuteli,2013-05-01,18.7,9.910813,16.961578,22.926533
17926,Antalya,Korkuteli,2013-06-01,22.2,12.843805,20.484497,26.713768
17926,Antalya,Korkuteli,2013-07-01,24.5,15.983945,23.556366,29.352701
17926,Antalya,Korkuteli,2013-08-01,25.0,17.100094,24.368683,30.306904
17926,Antalya,Korkuteli,2013-09-01,20.8,10.994293,18.5336,25.448467
17926,Antalya,Korkuteli,2013-10-01,13.4,4.0040507,11.183563,18.24961
17926,Antalya,Korkuteli,2013-11-01,10.1,3.2435446,8.77533,14.603782
17926,Antalya,Korkuteli,2013-12-01,3.1,-2.3501115,1.7511292,7.020074
17926,Antalya,Korkuteli,2014-01-01,5.6,-0.5990512,3.841034,9.239222
17926,Antalya,Korkuteli,2014-02-01,6.1,-0.79772294,4.9965515,11.039686
17926,Antalya,Korkuteli,2014-03-01,7.8,0.73707926,6.566864,12.105361
17926,Antalya,Korkuteli,2014-04-01,12.0,4.1496234,10.452301,16.268333
17926,Antalya,Korkuteli,2014-05-01,15.2,7.779969,14.200043,19.469826
17926,Antalya,Korkuteli,2014-06-01,20.6,11.464671,18.695618,24.603912
17926,Antalya,Korkuteli,2014-07-01,24.5,15.876216,23.475555,29.862867
17926,Antalya,Korkuteli,2014-08-01,25.0,16.936668,24.324158,30.730913
17926,Antalya,Korkuteli,2014-09-01,19.3,11.716616,17.78305,23.623728
17926,Antalya,Korkuteli,2014-10-01,13.9,6.622987,12.582672,18.482355
17926,Antalya,Korkuteli,2014-11-01,8.0,1.924583,6.9846497,12.405947
17926,Antalya,Korkuteli,2014-12-01,7.1,1.6017308,5.6020203,10.304564
17926,Antalya,Korkuteli,2015-01-01,3.0,-2.9825873,1.0506897,5.587301
17926,Antalya,Korkuteli,2015-02-01,3.8,-2.6215286,1.6718445,6.2060766
17926,Antalya,Korkuteli,2015-03-01,7.1,0.70878255,5.7322083,11.011564
17926,Antalya,Korkuteli,2015-04-01,9.3,2.2744446,8.4748535,14.27311
17926,Antalya,Korkuteli,2015-05-01,16.1,9.086373,15.606293,21.191158
17926,Antalya,Korkuteli,2015-06-01,18.6,10.544765,17.360565,22.580288
17926,Antalya,Korkuteli,2015-07-01,24.1,16.12449,23.634308,29.575413
17926,Antalya,Korkuteli,2015-08-01,23.7,16.80462,23.615875,29.53746
17926,Antalya,Korkuteli,2015-09-01,21.5,14.085691,20.928741,27.523964
17926,Antalya,Korkuteli,2015-10-01,15.0,8.638486,14.460663,20.114695
17926,Antalya,Korkuteli,2015-11-01,9.9,2.6684713,8.82312,15.403554
17926,Antalya,Korkuteli,2015-12-01,4.5,-2.069656,2.8665466,9.645283
17926,Antalya,Korkuteli,2016-01-01,2.1,-2.9184146,0.91674805,5.65814
17926,Antalya,Korkuteli,2016-02-01,7.5,0.8573945,6.0222473,11.770601
17926,Antalya,Korkuteli,2016-03-01,8.0,1.3989996,6.9825134,12.88228
17926,Antalya,Korkuteli,2016-04-01,14.8,6.099176,13.399689,19.76599
17926,Antalya,Korkuteli,2016-05-01,15.4,7.5479803,14.300659,19.814575
17926,Antalya,Korkuteli,2016-06-01,22.2,14.596222,21.504456,27.146914
17926,Antalya,Korkuteli,2016-07-01,25.7,17.265896,24.884155,31.048588
17926,Antalya,Korkuteli,2016-08-01,24.6,17.3725,24.345734,30.611813
17926,Antalya,Korkuteli,2016-09-01,19.3,11.698989,18.624237,24.903358
17926,Antalya,Korkuteli,2016-10-01,15.7,8.077726,14.765686,21.484095
17926,Antalya,Korkuteli,2016-11-01,8.1,1.5986308,7.7440186,14.202276
17926,Antalya,Korkuteli,2016-12-01,1.5,-3.1611526,0.500824,5.072702
17926,Antalya,Korkuteli,2017-01-01,0.2,-4.672641,-0.6906433,3.1933043
17926,Antalya,Korkuteli,2017-02-01,4.0,-1.9027013,2.945465,8.205083
17926,Antalya,Korkuteli,2017-03-01,7.7,1.2092866,6.827423,12.344091
17926,Antalya,Korkuteli,2017-04-01,10.9,3.646995,10.379486,15.991787
17926,Antalya,Korkuteli,2017-05-01,15.7,8.11063,14.492157,20.12943
17926,Antalya,Korkuteli,2017-06-01,21.5,12.30812,19.973755,25.623549
17926,Antalya,Korkuteli,2017-07-01,25.7,17.085539,25.027863,31.351078
17926,Antalya,Korkuteli,2017-08-01,23.5,16.3518,23.088104,29.024677
17926,Antalya,Korkuteli,2017-09-01,21.5,12.683079,20.72293,28.26665
17926,Antalya,Korkuteli,2017-10-01,13.8,6.613678,12.61795,18.600094
17926,Antalya,Korkuteli,2017-11-01,7.6,1.081606,6.5690613,12.409943
17926,Antalya,Korkuteli,2017-12-01,5.4,0.2720386,4.582306,9.89329
17926,Antalya,Korkuteli,2018-01-01,4.4,-2.2457442,2.181549,8.005043
17926,Antalya,Korkuteli,2018-02-01,6.5,0.5159258,5.321106,10.456077
17926,Antalya,Korkuteli,2018-03-01,9.4,2.8340347,8.525604,14.338138
17926,Antalya,Korkuteli,2018-04-01,14.8,6.7368307,14.034088,20.349274
17926,Antalya,Korkuteli,2018-05-01,17.8,10.324466,16.923828,22.615349
17926,Antalya,Korkuteli,2018-06-01,20.4,12.39719,19.360565,24.938091
17926,Antalya,Korkuteli,2018-07-01,24.9,15.904355,23.44345,29.509865
17926,Antalya,Korkuteli,2018-08-01,24.0,17.133123,23.971283,29.783207
17926,Antalya,Korkuteli,2018-09-01,20.8,13.440469,20.40689,26.646002
17926,Antalya,Korkuteli,2018-10-01,14.5,7.431785,13.950775,20.167477
17926,Antalya,Korkuteli,2018-11-01,9.3,3.3330057,8.808075,14.331142
17926,Antalya,Korkuteli,2018-12-01,4.3,-0.22694544,3.3662415,7.79828
17926,Antalya,Korkuteli,2019-01-01,2.5,-2.6030805,0.80978394,4.2366934
17926,Antalya,Korkuteli,2019-02-01,5.2,-1.306488,3.5178833,8.613573
17926,Antalya,Korkuteli,2019-03-01,7.9,0.09059487,6.4132996,12.42539
17926,Antalya,Korkuteli,2019-04-01,10.2,2.813971,8.869171,14.217551
17926,Antalya,Korkuteli,2019-05-01,16.7,9.157214,16.36728,22.303999
17926,Antalya,Korkuteli,2019-06-01,20.8,13.342942,20.08313,25.639874
17926,Antalya,Korkuteli,2019-07-01,23.7,15.412151,23.056854,29.130344
17926,Antalya,Korkuteli,2019-08-01,24.6,17.088753,24.279907,30.265581
17926,Antalya,Korkuteli,2019-09-01,20.2,12.926553,19.79306,26.021946
17926,Antalya,Korkuteli,2019-10-01,16.0,9.022204,15.663055,21.922848
17926,Antalya,Korkuteli,2019-11-01,9.9,4.6846333,10.15036,15.832151
17926,Antalya,Korkuteli,2019-12-01,5.0,-0.15107088,4.1182556,9.384808
17926,Antalya,Korkuteli,2020-01-01,2.4,-2.5891123,1.6497803,6.644936
17926,Antalya,Korkuteli,2020-02-01,4.3,-0.46719992,3.8858948,8.667785
17926,Antalya,Korkuteli,2020-03-01,7.6,1.6727207,7.3779297,13.004728
17926,Antalya,Korkuteli,2020-04-01,11.4,5.0545225,11.076233,16.450861
17926,Antalya,Korkuteli,2020-05-01,16.6,9.135155,16.44986,22.396103
17926,Antalya,Korkuteli,2020-06-01,19.3,12.112294,19.324524,24.929613
17926,Antalya,Korkuteli,2020-07-01,25.8,18.08535,25.837921,32.150364
17926,Antalya,Korkuteli,2020-08-01,24.8,17.652489,25.277985,31.848307
17926,Antalya,Korkuteli,2020-09-01,22.9,15.754816,23.019562,29.705378
17926,Antalya,Korkuteli,2020-10-01,16.5,10.766195,16.6586,22.71161
17926,Antalya,Korkuteli,2020-11-01,8.3,2.6203675,8.418488,14.239305
17926,Antalya,Korkuteli,2020-12-01,5.9,1.8210243,5.9176636,10.560124
17926,Antalya,Korkuteli,2021-01-01,4.3,0.057720553,4.0897827,8.660691
17926,Antalya,Korkuteli,2021-02-01,5.6,-0.38302284,5.203705,11.096396
17926,Antalya,Korkuteli,2021-03-01,5.2,-0.6059383,5.3382263,11.120656
17926,Antalya,Korkuteli,2021-04-01,11.5,4.740932,11.635895,17.673265
17926,Antalya,Korkuteli,2021-05-01,18.6,10.877893,18.762177,25.419878
17926,Antalya,Korkuteli,2021-06-01,19.3,11.620383,19.016144,24.43181
17926,Antalya,Korkuteli,2021-07-01,24.9,17.663223,25.185791,31.203995
